name,draft_year,overall_pick,birth_date,draft_date,draft_age,birth_date_source,birth_date_confidence,age_validation_status
jabari walker,2022,57.0,2002-07-30,2022-06-23,19.899,nba_api_commonplayerinfo,high,valid_nba_api
hugo besson,2022,58.0,2001-04-26,2022-06-23,21.158,nba_api_commonplayerinfo,high,valid_nba_api
alondes williams,2022,999.0,1999-06-19,2022-06-23,23.012,nba_api_commonplayerinfo,high,valid_nba_api
aminu mohammed,2022,999.0,2001-12-15,2022-06-23,20.52,nba_api_commonplayerinfo,high,valid_nba_api
bryson williams,2022,999.0,1998-04-25,2022-06-23,24.162,nba_api_commonplayerinfo,high,valid_nba_api
collin gillespie,2022,999.0,1999-06-25,2022-06-23,22.995,nba_api_commonplayerinfo,high,valid_nba_api
darius days,2022,999.0,1999-10-20,2022-06-23,22.675,nba_api_commonplayerinfo,high,valid_nba_api
dereon seabron,2022,999.0,2000-05-26,2022-06-23,22.075,nba_api_commonplayerinfo,high,valid_nba_api
dominick barlow,2022,999.0,2003-05-26,2022-06-23,19.077,nba_api_commonplayerinfo,high,valid_nba_api
drew timme,2022,999.0,2000-09-09,2022-06-23,21.785,nba_api_commonplayerinfo,high,valid_nba_api
fanbo zeng,2022,999.0,2003-01-11,2022-06-23,19.447,wikidata_fallback,medium,valid_wikidata_fallback
harrison ingram,2022,999.0,2002-11-27,2022-06-23,19.57,nba_api_commonplayerinfo,high,valid_nba_api
iverson molinar,2022,999.0,1999-12-03,2022-06-23,22.554,nba_api_commonplayerinfo,high,valid_nba_api
jalen wilson,2022,999.0,2000-11-04,2022-06-23,21.632,nba_api_commonplayerinfo,high,valid_nba_api
jared rhoden,2022,999.0,1999-08-27,2022-06-23,22.823,nba_api_commonplayerinfo,high,valid_nba_api
jean montero,2022,999.0,2003-07-03,2022-06-23,18.973,wikidata_fallback,medium,valid_wikidata_fallback
john butler,2022,999.0,2002-12-04,2022-06-23,19.551,nba_api_commonplayerinfo,high,valid_nba_api
johnny juzang,2022,999.0,2001-03-17,2022-06-23,21.268,nba_api_commonplayerinfo,high,valid_nba_api
josh minnott,2022,999.0,,2022-06-23,,common_player_info_error:KeyError,none,missing_birth_date
julian champagnie,2022,999.0,2001-06-29,2022-06-23,20.983,nba_api_commonplayerinfo,high,valid_nba_api
julian strawther,2022,999.0,2002-04-18,2022-06-23,20.181,nba_api_commonplayerinfo,high,valid_nba_api
justin lewis,2022,999.0,2002-04-12,2022-06-23,20.197,nba_api_commonplayerinfo,high,valid_nba_api
kenneth lofton,2022,999.0,2002-08-14,2022-06-23,19.858,nba_api_commonplayerinfo,high,valid_nba_api
keon ellis,2022,999.0,2000-01-08,2022-06-23,22.456,nba_api_commonplayerinfo,high,valid_nba_api
kofi cockburn,2022,999.0,1999-09-01,2022-06-23,22.809,wikidata_fallback,medium,valid_wikidata_fallback
leonard miller,2022,999.0,2003-11-26,2022-06-23,18.574,nba_api_commonplayerinfo,high,valid_nba_api
marcus sasser,2022,999.0,2000-09-21,2022-06-23,21.752,nba_api_commonplayerinfo,high,valid_nba_api
matthew mayer,2022,999.0,1999-09-23,2022-06-23,22.749,nba_api_commonplayerinfo,high,valid_nba_api
michael foster,2022,999.0,2003-01-16,2022-06-23,19.433,nba_api_commonplayerinfo,high,valid_nba_api
orlando robinson,2022,999.0,2000-07-10,2022-06-23,21.952,nba_api_commonplayerinfo,high,valid_nba_api
ron harper,2022,999.0,2000-04-12,2022-06-23,22.196,nba_api_commonplayerinfo,high,valid_nba_api
scotty pippen,2022,999.0,2000-11-10,2022-06-23,21.615,nba_api_commonplayerinfo,high,valid_nba_api
terquavion smith,2022,999.0,2002-12-31,2022-06-23,19.477,nba_api_commonplayerinfo,high,valid_nba_api
trayce jackson davis,2022,999.0,2000-02-22,2022-06-23,22.333,nba_api_commonplayerinfo,high,valid_nba_api
trevion williams,2022,999.0,2000-09-16,2022-06-23,21.766,nba_api_commonplayerinfo,high,valid_nba_api
victor wembanyama,2023,1.0,2004-01-04,2023-06-22,19.463,nba_api_commonplayerinfo,high,valid_nba_api
brandon miller,2023,2.0,2002-11-22,2023-06-22,20.58,nba_api_commonplayerinfo,high,valid_nba_api
scoot henderson,2023,3.0,2004-02-03,2023-06-22,19.381,nba_api_commonplayerinfo,high,valid_nba_api
amen thompson,2023,4.0,2003-01-30,2023-06-22,20.392,nba_api_commonplayerinfo,high,valid_nba_api
ausar thompson,2023,5.0,2003-01-30,2023-06-22,20.392,nba_api_commonplayerinfo,high,valid_nba_api
anthony black,2023,6.0,2004-01-20,2023-06-22,19.42,nba_api_commonplayerinfo,high,valid_nba_api
bilal coulibaly,2023,7.0,2004-07-26,2023-06-22,18.905,nba_api_commonplayerinfo,high,valid_nba_api
jarace walker,2023,8.0,2003-09-04,2023-06-22,19.797,nba_api_commonplayerinfo,high,valid_nba_api
taylor hendricks,2023,9.0,2003-11-22,2023-06-22,19.581,nba_api_commonplayerinfo,high,valid_nba_api
cason wallace,2023,10.0,2003-11-07,2023-06-22,19.622,nba_api_commonplayerinfo,high,valid_nba_api
jett howard,2023,11.0,2003-09-14,2023-06-22,19.77,nba_api_commonplayerinfo,high,valid_nba_api
dereck lively,2023,12.0,2004-02-12,2023-06-22,19.357,nba_api_commonplayerinfo,high,valid_nba_api
gradey dick,2023,13.0,2003-11-20,2023-06-22,19.587,nba_api_commonplayerinfo,high,valid_nba_api
jordan hawkins,2023,14.0,2002-04-29,2023-06-22,21.147,nba_api_commonplayerinfo,high,valid_nba_api
kobe bufkin,2023,15.0,2003-09-21,2023-06-22,19.751,nba_api_commonplayerinfo,high,valid_nba_api
keyonte george,2023,16.0,2003-11-08,2023-06-22,19.619,nba_api_commonplayerinfo,high,valid_nba_api
jalen hood schifino,2023,17.0,2003-06-19,2023-06-22,20.008,nba_api_commonplayerinfo,high,valid_nba_api
jaime jaquez,2023,18.0,2001-02-18,2023-06-22,22.338,nba_api_commonplayerinfo,high,valid_nba_api
brandin podziemski,2023,19.0,2003-02-25,2023-06-22,20.32,nba_api_commonplayerinfo,high,valid_nba_api
cam whitmore,2023,20.0,2004-07-08,2023-06-22,18.954,nba_api_commonplayerinfo,high,valid_nba_api
noah clowney,2023,21.0,2004-07-14,2023-06-22,18.938,nba_api_commonplayerinfo,high,valid_nba_api
dariq whitehead,2023,22.0,2004-08-01,2023-06-22,18.888,nba_api_commonplayerinfo,high,valid_nba_api
kris murray,2023,23.0,2000-08-19,2023-06-22,22.839,nba_api_commonplayerinfo,high,valid_nba_api
olivier maxence prosper,2023,24.0,2002-07-03,2023-06-22,20.969,nba_api_commonplayerinfo,high,valid_nba_api
marcus sasser,2023,25.0,2000-09-21,2023-06-22,22.749,nba_api_commonplayerinfo,high,valid_nba_api
ben sheppard,2023,26.0,2001-07-16,2023-06-22,21.933,nba_api_commonplayerinfo,high,valid_nba_api
nick smith,2023,27.0,2004-04-18,2023-06-22,19.176,nba_api_commonplayerinfo,high,valid_nba_api
brice sensabaugh,2023,28.0,2003-10-30,2023-06-22,19.644,nba_api_commonplayerinfo,high,valid_nba_api
julian strawther,2023,29.0,2002-04-18,2023-06-22,21.177,nba_api_commonplayerinfo,high,valid_nba_api
kobe brown,2023,30.0,2000-01-01,2023-06-22,23.472,nba_api_commonplayerinfo,high,valid_nba_api
james nnaji,2023,31.0,2004-08-14,2023-06-22,18.853,nba_api_commonplayerinfo,high,valid_nba_api
jalen pickett,2023,32.0,1999-10-22,2023-06-22,23.666,nba_api_commonplayerinfo,high,valid_nba_api
leonard miller,2023,33.0,2003-11-26,2023-06-22,19.57,nba_api_commonplayerinfo,high,valid_nba_api
colby jones,2023,34.0,2002-05-28,2023-06-22,21.068,nba_api_commonplayerinfo,high,valid_nba_api
julian phillips,2023,35.0,2003-11-05,2023-06-22,19.628,nba_api_commonplayerinfo,high,valid_nba_api
andre jackson,2023,36.0,2001-11-13,2023-06-22,21.604,nba_api_commonplayerinfo,high,valid_nba_api
hunter tyson,2023,37.0,2000-06-13,2023-06-22,23.023,nba_api_commonplayerinfo,high,valid_nba_api
jordan walsh,2023,38.0,2004-03-03,2023-06-22,19.302,nba_api_commonplayerinfo,high,valid_nba_api
mouhamed gueye,2023,39.0,2002-11-09,2023-06-22,20.616,nba_api_commonplayerinfo,high,valid_nba_api
maxwell lewis,2023,40.0,2002-07-27,2023-06-22,20.903,nba_api_commonplayerinfo,high,valid_nba_api
amari bailey,2023,41.0,2004-02-17,2023-06-22,19.343,nba_api_commonplayerinfo,high,valid_nba_api
tristan vukcevic,2023,42.0,2003-03-11,2023-06-22,20.282,nba_api_commonplayerinfo,high,valid_nba_api
rayan rupert,2023,43.0,2004-05-31,2023-06-22,19.058,nba_api_commonplayerinfo,high,valid_nba_api
sidy cissoko,2023,44.0,2004-04-02,2023-06-22,19.22,nba_api_commonplayerinfo,high,valid_nba_api
gg jackson,2023,45.0,2004-12-17,2023-06-22,18.511,nba_api_commonplayerinfo,high,valid_nba_api
seth lundy,2023,46.0,2000-04-02,2023-06-22,23.22,nba_api_commonplayerinfo,high,valid_nba_api
mojave king,2023,47.0,2002-06-11,2023-06-22,21.029,nba_api_commonplayerinfo,high,valid_nba_api
jordan miller,2023,48.0,2000-01-23,2023-06-22,23.411,nba_api_commonplayerinfo,high,valid_nba_api
emoni bates,2023,49.0,2004-01-28,2023-06-22,19.398,nba_api_commonplayerinfo,high,valid_nba_api
keyontae johnson,2023,50.0,2000-05-24,2023-06-22,23.077,nba_api_commonplayerinfo,high,valid_nba_api
jalen wilson,2023,51.0,2000-11-04,2023-06-22,22.628,nba_api_commonplayerinfo,high,valid_nba_api
toumani camara,2023,52.0,2000-05-08,2023-06-22,23.121,nba_api_commonplayerinfo,high,valid_nba_api
jaylen clark,2023,53.0,2001-10-13,2023-06-22,21.689,nba_api_commonplayerinfo,high,valid_nba_api
jalen slawson,2023,54.0,1999-10-22,2023-06-22,23.666,nba_api_commonplayerinfo,high,valid_nba_api
isaiah wong,2023,55.0,2001-01-28,2023-06-22,22.396,nba_api_commonplayerinfo,high,valid_nba_api
tarik biberovic,2023,56.0,2001-01-28,2023-06-22,22.396,nba_api_commonplayerinfo,high,valid_nba_api
trayce jackson davis,2023,57.0,2000-02-22,2023-06-22,23.329,nba_api_commonplayerinfo,high,valid_nba_api
chris livingston,2023,58.0,2003-10-15,2023-06-22,19.685,nba_api_commonplayerinfo,high,valid_nba_api
adam flagler,2023,999.0,1999-12-01,2023-06-22,23.556,nba_api_commonplayerinfo,high,valid_nba_api
adama sanogo,2023,999.0,2002-02-12,2023-06-22,21.355,nba_api_commonplayerinfo,high,valid_nba_api
adem bona,2023,999.0,2003-03-28,2023-06-22,20.235,nba_api_commonplayerinfo,high,valid_nba_api
arthur kaluma,2023,999.0,2002-03-01,2023-06-22,21.309,nba_api_commonplayerinfo,high,valid_nba_api
azuolas tubelis,2023,999.0,2002-03-22,2023-06-22,21.251,nba_api_commonplayerinfo,high,valid_nba_api
bobi klintman,2023,999.0,2003-03-06,2023-06-22,20.296,nba_api_commonplayerinfo,high,valid_nba_api
coleman hawkins,2023,999.0,2001-12-10,2023-06-22,21.53,nba_api_commonplayerinfo,high,valid_nba_api
daron holmes,2023,999.0,2002-08-15,2023-06-22,20.851,nba_api_commonplayerinfo,high,valid_nba_api
dillon mitchell,2023,999.0,2003-10-03,2023-06-22,19.718,wikidata_fallback,medium,valid_wikidata_fallback
drew timme,2023,999.0,2000-09-09,2023-06-22,22.782,nba_api_commonplayerinfo,high,valid_nba_api
grant nelson,2023,999.0,2002-03-18,2023-06-22,21.262,nba_api_commonplayerinfo,high,valid_nba_api
judah mintz,2023,999.0,2003-07-10,2023-06-22,19.951,nba_api_commonplayerinfo,high,valid_nba_api
kevin mccullar,2023,999.0,2001-03-15,2023-06-22,22.27,wikidata_fallback,medium,valid_wikidata_fallback
mike miles,2023,999.0,2002-08-24,2023-06-22,20.827,nba_api_commonplayerinfo,high,valid_nba_api
nae qwan tomlin,2023,999.0,2000-12-19,2023-06-22,22.505,nba_api_commonplayerinfo,high,valid_nba_api
nikola djurisic,2023,999.0,,2023-06-22,,common_player_info_error:KeyError,none,missing_birth_date
omari moore,2023,999.0,2000-09-18,2023-06-22,22.757,nba_api_commonplayerinfo,high,valid_nba_api
oscar tshiebwe,2023,999.0,1999-11-27,2023-06-22,23.567,nba_api_commonplayerinfo,high,valid_nba_api
reece beekman,2023,999.0,2001-10-08,2023-06-22,21.703,nba_api_commonplayerinfo,high,valid_nba_api
ricky council,2023,999.0,2001-08-03,2023-06-22,21.884,nba_api_commonplayerinfo,high,valid_nba_api
ryan kalkbrenner,2023,999.0,2002-01-17,2023-06-22,21.426,nba_api_commonplayerinfo,high,valid_nba_api
terquavion smith,2023,999.0,2002-12-31,2023-06-22,20.474,nba_api_commonplayerinfo,high,valid_nba_api
terrence shannon,2023,999.0,2000-07-30,2023-06-22,22.894,nba_api_commonplayerinfo,high,valid_nba_api
trey alexander,2023,999.0,2003-05-02,2023-06-22,20.14,nba_api_commonplayerinfo,high,valid_nba_api
zach edey,2023,999.0,2002-05-14,2023-06-22,21.106,nba_api_commonplayerinfo,high,valid_nba_api
zaccharie risacher,2024,1.0,2005-04-08,2024-06-26,19.217,nba_api_commonplayerinfo,high,valid_nba_api
alex sarr,2024,2.0,2005-04-26,2024-06-26,19.168,nba_api_commonplayerinfo,high,valid_nba_api
reed sheppard,2024,3.0,2004-06-24,2024-06-26,20.005,nba_api_commonplayerinfo,high,valid_nba_api
stephon castle,2024,4.0,2004-11-01,2024-06-26,19.65,nba_api_commonplayerinfo,high,valid_nba_api
ronald holland,2024,5.0,2005-07-07,2024-06-26,18.971,nba_api_commonplayerinfo,high,valid_nba_api
tidjane salaun,2024,6.0,2005-08-10,2024-06-26,18.877,nba_api_commonplayerinfo,high,valid_nba_api
donovan clingan,2024,7.0,2004-02-23,2024-06-26,20.339,nba_api_commonplayerinfo,high,valid_nba_api
rob dillingham,2024,8.0,2005-01-04,2024-06-26,19.474,nba_api_commonplayerinfo,high,valid_nba_api
zach edey,2024,9.0,2002-05-14,2024-06-26,22.119,nba_api_commonplayerinfo,high,valid_nba_api
cody williams,2024,10.0,2004-11-20,2024-06-26,19.598,nba_api_commonplayerinfo,high,valid_nba_api
matas buzelis,2024,11.0,2004-10-13,2024-06-26,19.702,nba_api_commonplayerinfo,high,valid_nba_api
nikola topic,2024,12.0,2005-08-10,2024-06-26,18.877,nba_api_commonplayerinfo,high,valid_nba_api
devin carter,2024,13.0,2002-03-18,2024-06-26,22.275,nba_api_commonplayerinfo,high,valid_nba_api
bub carrington,2024,14.0,2005-07-21,2024-06-26,18.932,nba_api_commonplayerinfo,high,valid_nba_api
kel el ware,2024,15.0,2004-04-20,2024-06-26,20.183,nba_api_commonplayerinfo,high,valid_nba_api
jared mccain,2024,16.0,2004-02-20,2024-06-26,20.348,nba_api_commonplayerinfo,high,valid_nba_api
dalton knecht,2024,17.0,2001-04-19,2024-06-26,23.187,nba_api_commonplayerinfo,high,valid_nba_api
tristan da silva,2024,18.0,2001-05-15,2024-06-26,23.116,nba_api_commonplayerinfo,high,valid_nba_api
ja kobe walter,2024,19.0,2004-09-04,2024-06-26,19.808,nba_api_commonplayerinfo,high,valid_nba_api
jaylon tyson,2024,20.0,2002-12-02,2024-06-26,21.566,nba_api_commonplayerinfo,high,valid_nba_api
yves missi,2024,21.0,2004-05-14,2024-06-26,20.118,nba_api_commonplayerinfo,high,valid_nba_api
daron holmes,2024,22.0,2002-08-15,2024-06-26,21.864,nba_api_commonplayerinfo,high,valid_nba_api
aj johnson,2024,23.0,2004-12-01,2024-06-26,19.567,nba_api_commonplayerinfo,high,valid_nba_api
kyshawn george,2024,24.0,2003-12-12,2024-06-26,20.539,nba_api_commonplayerinfo,high,valid_nba_api
pacome dadiet,2024,25.0,2005-07-27,2024-06-26,18.916,nba_api_commonplayerinfo,high,valid_nba_api
dillon jones,2024,26.0,2001-10-29,2024-06-26,22.658,nba_api_commonplayerinfo,high,valid_nba_api
terrence shannon,2024,27.0,2000-07-30,2024-06-26,23.907,nba_api_commonplayerinfo,high,valid_nba_api
ryan dunn,2024,28.0,2003-01-07,2024-06-26,21.467,nba_api_commonplayerinfo,high,valid_nba_api
isaiah collier,2024,29.0,2004-10-08,2024-06-26,19.715,nba_api_commonplayerinfo,high,valid_nba_api
baylor scheierman,2024,30.0,2000-09-26,2024-06-26,23.748,nba_api_commonplayerinfo,high,valid_nba_api
jonathan mogbo,2024,31.0,2001-10-29,2024-06-26,22.658,nba_api_commonplayerinfo,high,valid_nba_api
kyle filipowski,2024,32.0,2003-11-07,2024-06-26,20.635,nba_api_commonplayerinfo,high,valid_nba_api
tyler smith,2024,33.0,2004-11-02,2024-06-26,19.647,nba_api_commonplayerinfo,high,valid_nba_api
tyler kolek,2024,34.0,2001-03-27,2024-06-26,23.25,nba_api_commonplayerinfo,high,valid_nba_api
johnny furphy,2024,35.0,2004-12-08,2024-06-26,19.548,nba_api_commonplayerinfo,high,valid_nba_api
juan nunez,2024,36.0,2004-06-04,2024-06-26,20.06,nba_api_commonplayerinfo,high,valid_nba_api
bobi klintman,2024,37.0,2003-03-06,2024-06-26,21.309,nba_api_commonplayerinfo,high,valid_nba_api
ajay mitchell,2024,38.0,2002-06-25,2024-06-26,22.004,nba_api_commonplayerinfo,high,valid_nba_api
jaylen wells,2024,39.0,2003-08-26,2024-06-26,20.835,nba_api_commonplayerinfo,high,valid_nba_api
oso ighodaro,2024,40.0,2002-07-14,2024-06-26,21.952,nba_api_commonplayerinfo,high,valid_nba_api
adem bona,2024,41.0,2003-03-28,2024-06-26,21.248,nba_api_commonplayerinfo,high,valid_nba_api
kj simpson,2024,42.0,2002-08-08,2024-06-26,21.884,nba_api_commonplayerinfo,high,valid_nba_api
nikola djurisic,2024,43.0,2004-02-23,2024-06-26,20.339,nba_api_commonplayerinfo,high,valid_nba_api
pelle larsson,2024,44.0,2001-02-23,2024-06-26,23.337,nba_api_commonplayerinfo,high,valid_nba_api
jamal shead,2024,45.0,2002-07-24,2024-06-26,21.925,nba_api_commonplayerinfo,high,valid_nba_api
cam christie,2024,46.0,2005-07-24,2024-06-26,18.924,nba_api_commonplayerinfo,high,valid_nba_api
antonio reeves,2024,47.0,2000-11-20,2024-06-26,23.598,nba_api_commonplayerinfo,high,valid_nba_api
harrison ingram,2024,48.0,2002-11-27,2024-06-26,21.58,nba_api_commonplayerinfo,high,valid_nba_api
tristen newton,2024,49.0,2001-04-26,2024-06-26,23.168,nba_api_commonplayerinfo,high,valid_nba_api
enrique freeman,2024,50.0,2000-07-29,2024-06-26,23.91,nba_api_commonplayerinfo,high,valid_nba_api
melvin ajinca,2024,51.0,2004-06-24,2024-06-26,20.005,nba_api_commonplayerinfo,high,valid_nba_api
quinten post,2024,52.0,2000-03-21,2024-06-26,24.266,nba_api_commonplayerinfo,high,valid_nba_api
cam spencer,2024,53.0,2000-04-06,2024-06-26,24.222,nba_api_commonplayerinfo,high,valid_nba_api
anton watson,2024,54.0,2000-10-06,2024-06-26,23.721,nba_api_commonplayerinfo,high,valid_nba_api
bronny james,2024,55.0,2004-10-06,2024-06-26,19.721,nba_api_commonplayerinfo,high,valid_nba_api
kevin mccullar,2024,56.0,2001-03-15,2024-06-26,23.283,nba_api_commonplayerinfo,high,valid_nba_api
ulrich chomche,2024,57.0,2005-12-30,2024-06-26,18.489,nba_api_commonplayerinfo,high,valid_nba_api
ariel hukporti,2024,58.0,2002-04-12,2024-06-26,22.207,nba_api_commonplayerinfo,high,valid_nba_api
alex karaban,2024,999.0,,2024-06-26,,common_player_info_error:KeyError,none,missing_birth_date
boogie ellis,2024,999.0,2000-12-12,2024-06-26,23.537,nba_api_commonplayerinfo,high,valid_nba_api
coleman hawkins,2024,999.0,2001-12-10,2024-06-26,22.543,nba_api_commonplayerinfo,high,valid_nba_api
david jones,2024,999.0,,2024-06-26,,nba_api_commonplayerinfo,none,rejected_name_mismatch
hunter sallis,2024,999.0,2003-03-26,2024-06-26,21.254,nba_api_commonplayerinfo,high,valid_nba_api
isaac jones,2024,999.0,2000-07-11,2024-06-26,23.959,nba_api_commonplayerinfo,high,valid_nba_api
izan almansa,2024,999.0,2005-06-07,2024-06-26,19.053,nba_api_commonplayerinfo,high,valid_nba_api
jalen bridges,2024,999.0,2001-05-14,2024-06-26,23.118,nba_api_commonplayerinfo,high,valid_nba_api
jamir watkins,2024,999.0,2001-07-06,2024-06-26,22.973,nba_api_commonplayerinfo,high,valid_nba_api
jaxson robinson,2024,999.0,2002-12-03,2024-06-26,21.563,nba_api_commonplayerinfo,high,valid_nba_api
jesse edwards,2024,999.0,2000-03-18,2024-06-26,24.274,nba_api_commonplayerinfo,high,valid_nba_api
jt toppin,2024,999.0,,2024-06-26,,common_player_info_error:KeyError,none,missing_birth_date
justin edwards,2024,999.0,2003-12-16,2024-06-26,20.528,nba_api_commonplayerinfo,high,valid_nba_api
keshad johnson,2024,999.0,2001-06-23,2024-06-26,23.009,nba_api_commonplayerinfo,high,valid_nba_api
mark sears,2024,999.0,2002-02-19,2024-06-26,22.349,nba_api_commonplayerinfo,high,valid_nba_api
michael ajayi,2024,999.0,,2024-06-26,,common_player_info_error:KeyError,none,missing_birth_date
n faly dante,2024,999.0,2001-10-19,2024-06-26,22.686,nba_api_commonplayerinfo,high,valid_nba_api
nae qwan tomlin,2024,999.0,2000-12-19,2024-06-26,23.518,nba_api_commonplayerinfo,high,valid_nba_api
nique clifford,2024,999.0,2002-02-09,2024-06-26,22.376,nba_api_commonplayerinfo,high,valid_nba_api
payton sandfort,2024,999.0,2002-07-12,2024-06-26,21.958,nba_api_commonplayerinfo,high,valid_nba_api
pj hall,2024,999.0,2002-02-21,2024-06-26,22.344,nba_api_commonplayerinfo,high,valid_nba_api
reece beekman,2024,999.0,2001-10-08,2024-06-26,22.716,nba_api_commonplayerinfo,high,valid_nba_api
trentyn flowers,2024,999.0,2005-03-08,2024-06-26,19.302,nba_api_commonplayerinfo,high,valid_nba_api
trevon brazile,2024,999.0,,2024-06-26,,common_player_info_error:KeyError,none,missing_birth_date
trey alexander,2024,999.0,2003-05-02,2024-06-26,21.153,nba_api_commonplayerinfo,high,valid_nba_api
tyon grant foster,2024,999.0,,2024-06-26,,common_player_info_error:KeyError,none,missing_birth_date
cooper flagg,2025,1.0,2006-12-21,2025-06-25,18.511,nba_api_commonplayerinfo,high,valid_nba_api
dylan harper,2025,2.0,2006-03-02,2025-06-25,19.316,nba_api_commonplayerinfo,high,valid_nba_api
vj edgecombe,2025,3.0,2005-07-30,2025-06-25,19.904,nba_api_commonplayerinfo,high,valid_nba_api
kon knueppel,2025,4.0,2005-08-03,2025-06-25,19.893,nba_api_commonplayerinfo,high,valid_nba_api
ace bailey,2025,5.0,2006-08-13,2025-06-25,18.867,nba_api_commonplayerinfo,high,valid_nba_api
tre johnson,2025,6.0,2006-03-07,2025-06-25,19.302,nba_api_commonplayerinfo,high,valid_nba_api
jeremiah fears,2025,7.0,2006-10-14,2025-06-25,18.697,nba_api_commonplayerinfo,high,valid_nba_api
egor demin,2025,8.0,2006-03-03,2025-06-25,19.313,nba_api_commonplayerinfo,high,valid_nba_api
collin murray boyles,2025,9.0,2005-06-10,2025-06-25,20.041,nba_api_commonplayerinfo,high,valid_nba_api
khaman maluach,2025,10.0,2006-09-14,2025-06-25,18.779,nba_api_commonplayerinfo,high,valid_nba_api
cedric coward,2025,11.0,2003-09-11,2025-06-25,21.788,nba_api_commonplayerinfo,high,valid_nba_api
